A3,B22,C50,D54,E68,F13,G35,H4,I59,J16
A30,B62,C63,D54,E84,F80,G92,H78,I16,J65
A86,B41,C59,D97,E42,F28,G37,H90,I20,J45
A45,B41,C34,D77,E70,F77,G100,H80,I1,J91
A19,B69,C1,D64,E62,F2,G39,H10,I57,J41
A78,B63,C71,D91,E99,F90,G1,H81,I32,J23
A49,B39,C31,D69,E73,F45,G41,H53,I49,J12
A20,B34,C99,D94,E7,F39,G91,H84,I89,J11
A27,B75,C45,D23,E11,F37,G56,H38,I34,J71
A46,B5,C97,D71,E48,F88,G41,H2,I19,J29
A44,B81,C66,D6,E78,F99,G46,H84,I34,J69
A76,B7,C43,D27,E100,F71,G79,H39,I48,J34
A23,B21,C18,D76,E88,F60,G11,H61,I34,J67
A95,B84,C20,D51,E93,F7,G22,H17,I40,J75
A33,B1,C82,D20,E59,F88,G28,H65,I7,J57
A62,B59,C6,D67,E39,F36,G64,H80,I4,J72
A61,B88,C49,D64,E82,F64,G9,H20,I78,J13
A33,B32,C36,D95,E91,F89,G19,H53,I25,J32
A66,B14,C22,D2,E45,F2,G96,H19,I16,J92
A81,B99,C81,D28,E95,F72,G68,H29,I89,J41
A100,B76,C58,D13,E61,F50,G27,H34,I44,J67
A25,B39,C48,D7,E51,F65,G71,H20,I4,J33
A80,B34,C43,D18,E89,F100,G58,H49,I53,J46
A83,B66,C17,D25,E96,F59,G58,H41,I82,J2
A72,B92,C42,D7,E9,F33,G22,H43,I21,J59
A88,B26,C9,D11,E77,F31,G43,H19,I84,J7
A65,B85,C86,D95,E54,F17,G24,H39,I19,J32
A30,B22,C90,D14,E32,F28,G37,H36,I74,J42
A23,B83,C76,D98,E28,F32,G31,H12,I3,J46
A29,B91,C42,D93,E85,F32,G30,H14,I35,J93
A81,B45,C85,D29,E18,F62,G55,H23,I57,J73
A25,B63,C71,D76,E41,F16,G77,H52,I8,J58
A14,B69,C54,D12,E93,F3,G17,H76,I46,J29
A61,B97,C96,D87,E52,F85,G38,H79,I2,J83
A51,B56,C33,D8,E80,F61,G39,H82,I58,J38
A96,B73,C11,D95,E58,F41,G58,H18,I80,J46
A15,B88,C6,D91,E92,F56,G81,H24,I33,J44
A64,B49,C9,D69,E43,F98,G41,H81,I63,J68
A4,B6,C26,D43,E26,F65,G40,H80,I17,J27
A60,B53,C10,D53,E32,F65,G19,H17,I5,J3
A91,B62,C43,D2,E93,F2,G54,H36,I31,J15
A24,B90,C78,D60,E9,F83,G71,H50,I17,J8
A97,B87,C71,D3,E16,F21,G90,H65,I63,J13
A13,B71,C56,D57,E71,F97,G92,H98,I41,J49
A42,B59,C27,D12,E3,F95,G19,H90,I64,J49
A36,B42,C49,D40,E38,F25,G100,H93,I61,J91
A76,B66,C55,D86,E94,F6,G97,H25,I36,J87
A47,B57,C16,D39,E11,F66,G29,H61,I94,J74
A5,B84,C30,D46,E76,F15,G14,H31,I22,J26
A44,B86,C10,D77,E59,F12,G47,H83,I70,J43
A7,B82,C52,D68,E22,F32,G25,H24,I46,J10
A44,B51,C77,D5,E71,F66,G28,H96,I33,J55
A45,B84,C31,D55,E93,F32,G9,H6,I52,J16
A77,B55,C4,D62,E37,F29,G1,H6,I31,J19
A4,B52,C29,D22,E67,F100,G44,H72,I78,J63
A8,B25,C89,D70,E52,F59,G78,H75,I56,J37
A44,B44,C87,D7,E87,F2,G28,H50,I93,J82
A24,B30,C65,D80,E88,F24,G45,H69,I42,J2
A65,B74,C88,D59,E3,F21,G44,H6,I63,J54
A31,B75,C23,D34,E23,F26,G49,H32,I20,J81
A28,B8,C80,D91,E55,F78,G30,H59,I73,J59
A89,B41,C36,D51,E12,F8,G2,H80,I62,J52
A91,B79,C100,D90,E6,F6,G93,H57,I25,J83
A92,B51,C16,D44,E26,F98,G25,H95,I11,J66
A9,B37,C93,D20,E5,F18,G69,H97,I2,J43
A86,B25,C27,D36,E26,F60,G91,H72,I38,J36
A97,B53,C53,D90,E69,F5,G78,H88,I73,J58
A79,B67,C89,D81,E15,F49,G18,H45,I26,J70
A6,B22,C80,D78,E93,F7,G17,H61,I67,J2
A19,B20,C69,D6,E8,F51,G89,H4,I90,J59
A49,B84,C13,D87,E54,F30,G6,H60,I56,J16
A15,B74,C9,D47,E63,F47,G52,H26,I54,J80
A20,B73,C87,D28,E7,F14,G14,H74,I62,J2
A18,B63,C16,D50,E88,F64,G24,H22,I40,J62
A62,B62,C18,D48,E95,F6,G43,H2,I5,J30
A96,B99,C9,D3,E38,F51,G2,H99,I96,J14
A80,B81,C32,D94,E3,F35,G34,H34,I13,J43
A23,B5,C79,D7,E96,F53,G41,H80,I53,J67
A92,B18,C43,D2,E100,F36,G59,H8,I96,J75
A52,B14,C92,D52,E23,F13,G68,H63,I39,J40
A42,B97,C43,D90,E36,F56,G76,H30,I11,J7
A52,B35,C84,D67,E71,F84,G45,H34,I74,J80
A71,B38,C26,D25,E77,F61,G98,H22,I15,J73
A81,B22,C86,D13,E30,F78,G67,H86,I46,J44
A73,B35,C82,D22,E15,F51,G34,H37,I87,J8
A14,B10,C35,D39,E51,F22,G83,H68,I78,J88
A91,B60,C61,D17,E51,F62,G19,H83,I72,J51
A72,B53,C56,D37,E42,F37,G39,H100,I30,J64
A63,B74,C16,D75,E55,F46,G10,H44,I51,J75
A5,B26,C62,D93,E89,F89,G3,H29,I63,J69
A84,B90,C53,D7,E12,F44,G15,H5,I60,J31
A52,B63,C81,D91,E46,F30,G32,H62,I56,J72
A24,B4,C26,D94,E64,F38,G20,H80,I14,J38
A44,B57,C57,D10,E90,F88,G63,H75,I12,J27
A32,B42,C18,D29,E70,F43,G76,H54,I4,J6
A20,B67,C12,D4,E7,F23,G57,H22,I69,J49
A56,B31,C27,D8,E19,F11,G36,H53,I32,J10
A73,B50,C23,D98,E47,F83,G32,H33,I6,J13
A61,B49,C70,D96,E39,F58,G36,H77,I45,J60
A41,B58,C56,D78,E23,F57,G12,H47,I3,J83
A39,B37,C19,D64,E63,F58,G6,H25,I55,J14
A46,B93,C11,D40,E68,F36,G4,H76,I10,J92
A84,B49,C70,D55,E70,F93,G43,H77,I29,J83
A82,B49,C63,D71,E21,F40,G24,H48,I31,J71
A41,B43,C6,D51,E29,F38,G28,H56,I7,J95
A54,B46,C39,D39,E91,F23,G28,H1,I22,J2
A16,B37,C10,D18,E13,F77,G44,H67,I3,J82
A41,B42,C48,D10,E38,F4,G11,H35,I24,J48
A43,B76,C79,D61,E49,F98,G85,H14,I44,J60
A14,B12,C32,D3,E11,F90,G60,H26,I83,J20
A57,B41,C79,D42,E52,F52,G88,H1,I5,J40
A21,B87,C70,D12,E51,F41,G74,H34,I4,J8
A48,B65,C67,D39,E95,F74,G60,H34,I86,J30
A45,B100,C57,D79,E99,F14,G9,H15,I31,J56
A98,B17,C14,D55,E73,F33,G19,H10,I28,J60
A70,B74,C22,D20,E68,F86,G61,H9,I10,J47
A54,B19,C38,D75,E47,F51,G91,H65,I67,J74
A64,B47,C11,D9,E88,F50,G5,H72,I62,J66
A67,B57,C52,D92,E69,F81,G12,H87,I27,J41
A74,B17,C6,D51,E3,F69,G83,H70,I21,J38
A77,B47,C64,D76,E11,F52,G91,H55,I11,J24
A87,B60,C57,D70,E10,F43,G75,H13,I3,J40
A38,B89,C15,D27,E97,F34,G93,H47,I83,J40
A33,B59,C48,D52,E68,F33,G6,H45,I26,J74
A45,B80,C81,D77,E46,F52,G51,H7,I14,J16
A76,B95,C52,D43,E84,F92,G59,H69,I72,J43
A96,B35,C3,D54,E13,F73,G5,H28,I38,J78
A85,B100,C18,D80,E84,F82,G94,H12,I61,J71
A59,B20,C55,D50,E98,F85,G93,H98,I19,J20
A31,B32,C7,D100,E6,F78,G78,H93,I16,J53
A8,B9,C84,D29,E61,F87,G34,H72,I15,J41
A89,B32,C49,D74,E13,F70,G34,H53,I11,J50
A98,B53,C53,D32,E50,F77,G65,H59,I48,J32
A83,B41,C33,D70,E51,F77,G86,H88,I79,J13
A70,B16,C32,D66,E43,F73,G14,H54,I53,J86
A87,B62,C94,D67,E61,F49,G94,H75,I79,J50
A23,B41,C62,D59,E81,F89,G44,H41,I97,J3
A100,B6,C33,D78,E71,F87,G72,H25,I43,J72
A8,B85,C11,D28,E10,F9,G81,H8,I51,J83
A7,B94,C68,D87,E65,F66,G68,H54,I10,J42
A87,B75,C77,D17,E46,F63,G52,H84,I71,J69
A18,B38,C63,D31,E62,F77,G32,H25,I58,J2
A87,B67,C66,D37,E68,F88,G1,H42,I42,J47
A58,B85,C32,D78,E19,F70,G78,H73,I83,J61
A64,B78,C43,D8,E51,F98,G77,H15,I36,J13
A63,B74,C72,D68,E55,F45,G85,H67,I92,J40
A100,B16,C41,D89,E13,F22,G36,H30,I47,J96
A40,B28,C43,D40,E55,F20,G24,H17,I57,J59
A4,B82,C51,D20,E58,F19,G25,H59,I73,J95
A87,B54,C62,D84,E3,F75,G91,H24,I64,J27
A13,B87,C50,D81,E19,F93,G8,H33,I88,J12
A79,B42,C82,D81,E30,F98,G13,H9,I98,J52
A85,B54,C36,D23,E11,F67,G45,H66,I23,J53
A65,B30,C57,D91,E28,F45,G78,H78,I64,J90
A91,B76,C57,D69,E31,F82,G98,H3,I49,J24
A68,B83,C42,D53,E17,F71,G49,H49,I31,J92
A67,B96,C81,D65,E26,F27,G38,H25,I8,J83
A14,B62,C4,D87,E5,F86,G82,H84,I83,J92
A37,B21,C73,D14,E76,F54,G19,H42,I38,J100
A1,B77,C39,D59,E13,F31,G86,H85,I16,J45
A82,B17,C44,D81,E61,F100,G81,H17,I75,J20
A28,B78,C53,D28,E50,F23,G13,H22,I43,J54
A79,B56,C44,D52,E75,F96,G45,H45,I61,J46
A78,B26,C51,D10,E67,F42,G24,H41,I17,J96
A37,B43,C74,D19,E47,F73,G66,H69,I47,J56
A24,B67,C85,D31,E23,F61,G98,H67,I97,J16
A13,B64,C66,D83,E74,F39,G21,H75,I96,J31
A18,B62,C66,D31,E3,F41,G89,H35,I85,J42
A94,B92,C79,D94,E52,F42,G64,H35,I9,J80
A94,B70,C30,D60,E35,F53,G99,H87,I36,J82
A27,B48,C32,D47,E79,F16,G94,H100,I5,J95
A19,B14,C28,D82,E71,F11,G83,H46,I71,J24
A17,B61,C73,D8,E54,F55,G65,H60,I52,J83
A92,B7,C96,D52,E88,F12,G65,H22,I47,J26
A57,B90,C43,D60,E34,F17,G63,H31,I40,J18
A2,B64,C1,D55,E3,F81,G62,H27,I32,J44
A75,B76,C44,D41,E39,F6,G84,H85,I12,J28
A91,B89,C30,D49,E6,F78,G77,H5,I40,J43
A29,B74,C75,D5,E49,F60,G50,H88,I81,J47
A73,B39,C59,D38,E90,F52,G16,H17,I77,J29
A98,B29,C42,D19,E73,F83,G24,H46,I25,J92
A7,B69,C69,D30,E88,F4,G27,H80,I9,J85
A73,B59,C59,D74,E30,F86,G39,H31,I34,J90
A95,B88,C80,D42,E54,F4,G67,H65,I68,J62
A37,B51,C65,D90,E55,F83,G96,H10,I99,J56
A90,B80,C25,D73,E68,F9,G72,H43,I9,J46
A60,B5,C20,D21,E27,F40,G89,H66,I33,J62
A95,B20,C38,D68,E55,F45,G96,H94,I17,J81
A21,B60,C100,D29,E88,F4,G26,H76,I82,J82
A48,B8,C56,D12,E10,F92,G73,H88,I28,J7
A43,B14,C99,D7,E66,F86,G16,H18,I54,J9
A55,B82,C30,D76,E87,F57,G46,H19,I15,J34
A40,B86,C91,D73,E70,F56,G84,H54,I67,J5
A77,B58,C78,D25,E62,F38,G50,H47,I8,J52
A41,B54,C42,D70,E60,F43,G3,H23,I18,J77
A7,B31,C100,D73,E25,F69,G68,H41,I32,J83
A42,B26,C24,D9,E98,F9,G27,H5,I3,J44
A18,B49,C76,D20,E8,F22,G39,H3,I11,J48
A80,B17,C15,D13,E37,F97,G22,H63,I62,J64
A12,B43,C1,D12,E9,F21,G81,H22,I92,J22
A30,B81,C28,D39,E59,F7,G38,H96,I79,J40
A3,B11,C16,D37,E30,F55,G88,H25,I87,J82
A9,B93,C31,D98,E66,F68,G68,H80,I52,J26
A41,B94,C19,D99,E49,F46,G5,H54,I82,J71
A93,B64,C69,D27,E81,F46,G5,H10,I5,J64
A42,B3,C91,D69,E73,F33,G38,H13,I63,J48
A86,B47,C95,D34,E61,F61,G4,H7,I75,J14
A63,B30,C63,D6,E34,F91,G62,H99,I60,J41
A17,B51,C5,D49,E50,F29,G94,H19,I3,J94
A73,B33,C69,D85,E69,F66,G36,H68,I31,J35
A84,B87,C48,D34,E87,F40,G19,H24,I86,J44
A92,B20,C41,D27,E36,F18,G51,H59,I4,J42
A52,B93,C67,D82,E63,F39,G31,H4,I5,J43
A97,B89,C58,D72,E94,F87,G39,H47,I71,J21
A20,B12,C38,D10,E89,F3,G86,H31,I16,J58
A89,B84,C45,D13,E65,F24,G50,H58,I7,J66
A34,B39,C56,D83,E96,F43,G15,H59,I86,J60
A67,B14,C63,D97,E20,F96,G68,H76,I41,J91
A3,B79,C82,D29,E53,F98,G82,H11,I58,J100
A10,B85,C59,D22,E4,F85,G19,H37,I84,J49
A92,B26,C61,D96,E72,F85,G20,H45,I73,J1
A100,B38,C99,D55,E10,F76,G30,H2,I52,J67
A65,B72,C92,D84,E33,F21,G38,H14,I90,J97
A57,B48,C95,D10,E63,F18,G34,H33,I86,J46
A91,B47,C62,D57,E46,F14,G40,H13,I15,J21
A37,B70,C58,D75,E92,F100,G72,H51,I76,J40
A24,B18,C28,D36,E47,F36,G76,H69,I73,J82
A40,B79,C85,D5,E57,F16,G16,H34,I15,J36
A59,B72,C84,D33,E6,F90,G5,H59,I8,J94
A60,B92,C57,D80,E80,F34,G66,H21,I25,J14
A73,B48,C48,D24,E34,F17,G26,H2,I27,J3
A57,B47,C63,D3,E89,F48,G91,H63,I92,J13
A52,B35,C23,D45,E84,F53,G56,H25,I86,J37
A61,B49,C25,D10,E62,F82,G81,H27,I19,J77
A52,B61,C20,D38,E64,F93,G46,H33,I43,J37
A86,B90,C92,D85,E40,F42,G35,H70,I62,J25
A15,B69,C18,D26,E90,F56,G95,H35,I84,J32
A24,B54,C64,D34,E55,F37,G59,H39,I68,J84
A47,B15,C69,D37,E36,F7,G84,H51,I72,J53
A78,B37,C50,D33,E79,F71,G61,H28,I17,J89
A83,B36,C11,D83,E26,F43,G62,H31,I48,J82
A92,B35,C93,D82,E14,F12,G52,H66,I56,J29
A16,B98,C25,D64,E86,F85,G34,H37,I70,J56
A84,B38,C90,D74,E92,F90,G2,H56,I19,J46
A29,B77,C49,D66,E51,F16,G36,H48,I25,J77
A76,B56,C6,D71,E18,F37,G12,H89,I79,J48
A95,B50,C82,D75,E40,F30,G84,H36,I18,J49
A66,B95,C61,D10,E8,F39,G6,H47,I26,J17
A23,B68,C50,D72,E40,F35,G24,H55,I95,J50
A43,B72,C39,D79,E2,F23,G33,H87,I22,J49
A48,B59,C86,D91,E32,F4,G41,H34,I94,J17
A56,B62,C84,D97,E36,F88,G43,H10,I75,J52
A5,B3,C44,D26,E59,F23,G73,H74,I69,J77
A66,B100,C69,D99,E64,F60,G87,H96,I41,J18
A94,B12,C24,D43,E67,F54,G81,H45,I95,J10
A84,B50,C94,D100,E43,F1,G52,H9,I6,J50
A52,B56,C60,D12,E46,F70,G30,H26,I88,J61
A25,B80,C14,D11,E30,F37,G3,H57,I68,J55
A6,B20,C100,D60,E12,F32,G98,H14,I54,J59
A74,B65,C45,D93,E4,F73,G46,H48,I77,J20
A78,B5,C99,D81,E14,F82,G24,H94,I15,J55
A89,B71,C30,D1,E64,F32,G90,H9,I96,J50
A51,B75,C97,D27,E30,F10,G87,H14,I5,J91
A82,B66,C74,D46,E13,F36,G88,H51,I23,J92
A35,B22,C37,D2,E57,F1,G73,H82,I58,J77
A34,B55,C40,D22,E90,F70,G63,H34,I22,J22
A86,B27,C58,D2,E16,F54,G16,H99,I75,J41
A24,B2,C51,D45,E40,F13,G27,H34,I91,J55
A45,B11,C15,D2,E87,F64,G19,H12,I6,J42
A49,B35,C82,D55,E15,F64,G6,H6,I76,J90
A61,B38,C57,D97,E71,F72,G30,H18,I10,J11
A50,B90,C40,D2,E72,F47,G95,H23,I9,J75
A100,B22,C91,D40,E54,F81,G8,H97,I48,J17
A91,B78,C47,D4,E53,F57,G85,H49,I60,J89
A34,B96,C32,D21,E53,F83,G50,H76,I99,J13
A73,B99,C75,D90,E25,F1,G76,H59,I63,J39
A53,B29,C46,D84,E3,F1,G82,H64,I71,J69
A6,B53,C41,D45,E5,F5,G70,H9,I6,J46
A81,B17,C55,D8,E60,F5,G16,H3,I85,J40
A86,B42,C80,D4,E63,F84,G28,H43,I100,J9
A4,B47,C41,D74,E35,F3,G96,H77,I78,J59
A19,B57,C52,D100,E100,F46,G67,H37,I56,J3
A49,B44,C16,D42,E27,F51,G77,H8,I56,J47
A16,B69,C39,D10,E63,F94,G50,H66,I94,J100
A49,B55,C68,D52,E80,F8,G97,H45,I8,J4
A66,B5,C61,D61,E87,F13,G45,H91,I33,J34
A84,B87,C4,D38,E29,F47,G93,H87,I71,J37
A62,B23,C33,D19,E68,F56,G66,H58,I6,J56
A81,B31,C46,D65,E86,F87,G89,H95,I3,J76
A3,B96,C13,D21,E13,F21,G14,H42,I54,J93
A19,B73,C8,D99,E88,F40,G39,H22,I50,J57
A63,B25,C59,D75,E47,F6,G9,H65,I76,J51
A45,B93,C55,D83,E18,F98,G46,H1,I26,J37
A2,B98,C45,D21,E34,F96,G59,H98,I12,J62
A23,B80,C44,D88,E38,F42,G18,H79,I53,J40
A76,B52,C1,D43,E87,F40,G95,H23,I85,J84
A1,B72,C87,D40,E52,F16,G84,H73,I82,J25
A55,B52,C92,D79,E17,F12,G72,H35,I26,J14
A3,B19,C57,D44,E11,F75,G12,H50,I93,J99
A73,B76,C42,D33,E91,F26,G80,H41,I85,J4
A82,B69,C15,D99,E34,F92,G2,H39,I29,J17
A71,B73,C58,D88,E88,F18,G88,H47,I49,J74
A96,B95,C100,D80,E53,F41,G7,H87,I15,J95
A23,B54,C61,D12,E86,F85,G43,H27,I89,J42
A69,B52,C31,D84,E74,F28,G81,H27,I43,J60
A57,B5,C25,D60,E54,F12,G32,H21,I35,J37
A85,B27,C40,D91,E40,F65,G69,H35,I70,J78
A38,B72,C8,D36,E35,F29,G44,H73,I19,J57
A88,B37,C68,D93,E45,F34,G61,H74,I61,J47
A16,B25,C38,D65,E57,F100,G4,H61,I80,J35
A6,B15,C56,D97,E94,F22,G9,H27,I2,J59
A62,B84,C94,D14,E73,F49,G60,H11,I32,J95
A31,B18,C70,D52,E82,F42,G53,H53,I42,J69
A52,B10,C65,D75,E42,F82,G45,H46,I4,J73
A22,B87,C2,D86,E58,F89,G55,H29,I23,J83
A41,B86,C89,D45,E64,F92,G66,H32,I83,J42
A46,B79,C19,D42,E25,F93,G38,H3,I74,J16
A85,B2,C14,D32,E39,F49,G46,H55,I18,J50
A25,B16,C4,D69,E8,F95,G63,H46,I75,J23
A59,B50,C60,D10,E52,F85,G83,H64,I63,J30
A90,B36,C22,D99,E39,F65,G8,H56,I23,J58
A90,B78,C77,D41,E37,F76,G30,H34,I55,J91
A36,B52,C49,D52,E59,F19,G27,H20,I96,J76
A9,B43,C71,D42,E15,F10,G85,H16,I22,J9
A54,B59,C89,D23,E62,F94,G93,H29,I93,J81
A51,B42,C4,D41,E5,F59,G85,H69,I33,J95
A52,B84,C13,D12,E19,F27,G68,H28,I98,J2
A73,B88,C60,D36,E79,F70,G82,H58,I11,J64
A34,B66,C50,D61,E95,F14,G37,H55,I82,J80
A94,B11,C69,D21,E91,F38,G96,H70,I14,J11
A53,B19,C77,D96,E95,F30,G26,H33,I91,J23
A94,B18,C61,D49,E94,F93,G52,H34,I17,J44
A84,B80,C18,D11,E33,F14,G27,H93,I72,J16
A95,B55,C57,D31,E64,F34,G78,H68,I5,J100
A81,B32,C87,D17,E96,F35,G35,H6,I67,J77
A98,B27,C99,D25,E50,F15,G42,H39,I58,J71
A11,B9,C57,D10,E80,F4,G1,H99,I25,J41
A25,B94,C70,D15,E35,F19,G37,H27,I29,J34
A74,B76,C71,D100,E52,F19,G44,H64,I51,J84
A8,B69,C49,D34,E79,F98,G20,H50,I23,J3
A55,B49,C85,D3,E46,F97,G19,H51,I73,J88
A74,B62,C26,D45,E20,F77,G37,H61,I75,J83
A64,B91,C42,D75,E28,F16,G47,H68,I8,J90
A52,B55,C45,D13,E30,F63,G9,H51,I3,J75
A96,B87,C42,D24,E44,F90,G73,H68,I47,J16
A36,B33,C90,D86,E3,F96,G71,H79,I64,J46
A38,B100,C36,D57,E94,F11,G90,H66,I14,J56
A16,B40,C67,D28,E56,F26,G70,H74,I41,J91
A81,B47,C14,D19,E22,F77,G3,H26,I6,J5
A59,B95,C15,D40,E25,F42,G81,H18,I32,J57
A68,B56,C42,D85,E59,F51,G42,H96,I7,J55
A98,B59,C88,D50,E38,F33,G59,H47,I11,J77
A43,B81,C47,D31,E10,F61,G18,H15,I76,J53
A43,B38,C81,D58,E40,F82,G25,H11,I40,J41
A85,B64,C66,D86,E53,F72,G37,H77,I66,J62
A77,B58,C66,D34,E90,F41,G23,H75,I81,J2
A45,B67,C92,D40,E49,F83,G30,H86,I6,J97
A20,B11,C63,D2,E56,F6,G23,H60,I60,J43
A42,B61,C85,D68,E83,F28,G52,H37,I94,J81
A58,B29,C25,D21,E4,F90,G72,H2,I1,J59
A49,B30,C39,D4,E67,F61,G30,H34,I39,J9
A86,B57,C6,D53,E25,F40,G66,H26,I16,J16
A13,B58,C33,D15,E63,F32,G94,H28,I15,J68
A7,B71,C63,D44,E90,F85,G45,H6,I16,J15
A59,B27,C72,D95,E47,F49,G21,H74,I93,J51
A86,B99,C95,D46,E76,F7,G95,H12,I3,J72
A81,B27,C63,D85,E80,F31,G84,H59,I95,J75
A25,B67,C81,D51,E35,F1,G73,H14,I76,J6
A25,B41,C57,D75,E12,F95,G24,H24,I38,J27
A89,B83,C85,D79,E58,F78,G4,H74,I36,J96
A52,B94,C4,D28,E47,F68,G71,H58,I49,J3
A69,B53,C8,D44,E69,F89,G62,H3,I61,J15
A18,B61,C11,D71,E27,F30,G38,H24,I26,J18
A93,B7,C80,D55,E89,F47,G49,H65,I18,J19
A79,B48,C12,D33,E92,F75,G64,H29,I100,J58
A67,B12,C24,D20,E61,F16,G11,H35,I16,J4
A55,B10,C90,D57,E11,F45,G75,H51,I99,J75
A24,B68,C82,D49,E19,F96,G13,H44,I4,J46
A5,B37,C48,D57,E55,F59,G42,H26,I3,J56
A88,B96,C47,D35,E7,F80,G90,H9,I20,J1
A83,B56,C33,D55,E55,F12,G44,H57,I91,J9
A67,B41,C5,D64,E7,F9,G97,H37,I66,J89
A1,B16,C77,D85,E82,F22,G22,H43,I18,J83
A60,B35,C71,D77,E28,F90,G9,H83,I23,J65
A50,B42,C30,D50,E68,F80,G3,H5,I23,J57
A77,B29,C47,D8,E16,F61,G26,H94,I29,J82
A44,B82,C64,D1,E51,F65,G95,H20,I5,J18
A60,B58,C81,D41,E10,F2,G6,H77,I55,J3
A11,B47,C3,D17,E19,F31,G68,H18,I19,J34
A62,B75,C27,D92,E10,F60,G70,H52,I41,J54
A55,B34,C92,D67,E97,F58,G28,H37,I59,J37
A68,B60,C5,D44,E23,F7,G38,H29,I88,J43
A21,B37,C25,D54,E95,F80,G9,H68,I93,J15
A97,B60,C81,D21,E64,F52,G76,H43,I17,J79
A32,B13,C73,D27,E57,F52,G8,H68,I66,J53
A84,B44,C48,D20,E75,F19,G11,H94,I49,J90
A59,B40,C85,D36,E82,F75,G60,H52,I2,J96
A46,B89,C39,D35,E11,F81,G6,H67,I54,J54
A15,B19,C20,D5,E31,F55,G75,H97,I69,J55
A97,B83,C91,D47,E66,F68,G74,H38,I42,J30
A43,B29,C60,D81,E56,F32,G55,H75,I78,J36
A84,B57,C17,D10,E47,F46,G79,H15,I3,J91
A21,B70,C55,D14,E30,F6,G7,H65,I22,J52
A40,B33,C50,D84,E61,F35,G96,H76,I67,J85
A99,B20,C3,D12,E58,F15,G63,H63,I4,J12
A52,B50,C37,D10,E19,F60,G75,H80,I89,J9
A39,B29,C25,D12,E80,F46,G44,H61,I9,J48
A68,B78,C72,D9,E65,F37,G64,H71,I48,J74
A99,B82,C19,D64,E43,F45,G34,H88,I41,J89
A18,B19,C53,D45,E61,F47,G74,H14,I22,J52
A95,B94,C26,D26,E5,F38,G28,H68,I4,J20
A44,B88,C48,D97,E39,F4,G1,H2,I15,J75
A32,B65,C100,D72,E59,F88,G68,H88,I62,J19
A40,B36,C74,D32,E98,F19,G80,H42,I56,J27
A84,B60,C37,D18,E28,F49,G44,H61,I15,J97
A59,B5,C17,D69,E71,F13,G82,H92,I33,J11
A74,B21,C26,D84,E34,F76,G2,H22,I88,J18
A56,B63,C42,D76,E5,F92,G4,H61,I96,J11
A40,B27,C89,D50,E80,F4,G77,H17,I92,J85
A12,B80,C4,D3,E52,F46,G75,H3,I12,J32
A100,B60,C8,D90,E68,F41,G81,H23,I34,J91
A65,B56,C42,D51,E39,F12,G94,H79,I80,J30
A95,B71,C12,D72,E69,F87,G94,H7,I62,J67
A87,B31,C73,D3,E48,F76,G96,H85,I66,J42
A81,B14,C29,D58,E56,F37,G72,H61,I11,J52
A63,B43,C35,D25,E21,F66,G58,H15,I47,J11
A95,B17,C21,D4,E68,F19,G4,H39,I90,J38
A32,B75,C59,D29,E94,F52,G47,H95,I42,J7
A91,B100,C4,D95,E2,F19,G82,H39,I59,J55
A31,B55,C97,D54,E100,F54,G28,H89,I28,J54
A64,B92,C94,D53,E18,F89,G79,H2,I22,J37
A67,B34,C58,D20,E27,F92,G29,H72,I14,J79
A52,B15,C52,D82,E54,F88,G64,H72,I83,J41
A97,B47,C55,D21,E61,F20,G65,H44,I17,J34
A38,B48,C1,D35,E55,F56,G45,H84,I81,J16
A2,B70,C84,D11,E62,F6,G78,H81,I25,J60
A72,B20,C78,D84,E64,F89,G92,H100,I19,J97
A64,B30,C61,D80,E100,F30,G96,H62,I7,J75
A79,B35,C79,D99,E30,F13,G17,H70,I30,J88
A65,B26,C91,D97,E77,F12,G22,H20,I13,J42
A88,B61,C65,D12,E40,F83,G66,H6,I97,J36
A71,B28,C56,D98,E64,F59,G27,H93,I85,J95
A19,B39,C2,D60,E63,F81,G8,H5,I94,J28
A27,B91,C47,D82,E18,F81,G31,H68,I75,J76
A63,B86,C93,D39,E21,F59,G32,H47,I12,J70
A65,B38,C65,D26,E58,F88,G80,H5,I96,J5
A99,B98,C76,D91,E87,F45,G9,H64,I46,J37
A70,B57,C74,D61,E73,F91,G96,H46,I18,J66
A25,B85,C43,D5,E62,F55,G99,H15,I31,J26
A91,B2,C85,D100,E1,F95,G84,H43,I48,J58
A51,B59,C39,D48,E30,F43,G13,H90,I57,J67
A48,B16,C68,D4,E50,F76,G27,H75,I58,J53
A1,B33,C47,D36,E50,F76,G82,H52,I2,J26
A78,B9,C13,D82,E61,F84,G93,H23,I22,J11
A27,B5,C69,D96,E63,F27,G16,H67,I16,J35
A53,B32,C51,D35,E45,F17,G22,H50,I81,J30
A94,B42,C19,D6,E76,F45,G70,H72,I31,J39
A52,B74,C45,D14,E44,F23,G5,H71,I93,J55
A47,B49,C29,D56,E45,F93,G69,H77,I77,J31
A22,B76,C2,D75,E42,F10,G15,H46,I68,J42
A10,B48,C32,D54,E13,F46,G58,H100,I84,J1
A52,B68,C42,D8,E34,F66,G30,H65,I36,J35
A40,B86,C81,D57,E66,F56,G16,H18,I32,J84
A26,B19,C61,D27,E37,F91,G64,H11,I98,J47
A88,B88,C59,D81,E94,F1,G58,H82,I46,J60
A74,B39,C51,D76,E25,F46,G14,H23,I29,J89
